mysql: [Warning] Using a password on the command line interface can be insecure.
id,cliente_id,servicio_id,barbero_id,fecha_hora,precio,estado,metodo_pago,cliente,servicio,barbero
212,510,6,30,2024-04-02 10:00:00,14000.00,atendida,nequi,Sergio Bedoya Rojas,Corte navaja,Pipe Navajas
213,943,1,28,2024-12-29 12:00:00,12000.00,atendida,daviplata,Lizeth Jiménez Cruz,Corte de cabello Basico,Yeison Barber
214,1168,8,31,2024-08-30 17:00:00,16000.00,cancelada,efectivo,Ferney Torres Silva,Corte moderno,Cristian Fade
215,1448,7,29,2024-10-13 17:00:00,13000.00,atendida,tarjeta,Lucia Gómez Rodríguez,Corte clasico,El Calvo Cuts
216,796,18,3,2024-04-02 08:00:00,22000.00,cancelada,daviplata,Rodrigo Jiménez Vargas,Hidratacion capilar,Juancho El Indio
217,986,4,9,2024-10-18 15:00:00,18000.00,atendida,efectivo,Angie Cárdenas Ospina,Corte + lavado,Brayan Scissors
218,1417,5,4,2024-04-06 18:00:00,15000.00,cancelada,nequi,Xiomara Muñoz Silva,Corte degradado,Mateo Barber
219,422,15,21,2023-05-11 17:00:00,14000.00,atendida,efectivo,Marcela Rojas Torres,Cejas + barba,Wilmar Style
220,1592,14,28,2024-10-16 11:00:00,15000.00,atendida,nequi,Sofia Zapata Ramírez,Afeitado clasico navaja,Yeison Barber
221,1739,7,16,2024-02-27 18:00:00,13000.00,atendida,transferencia,Lizeth Ramos Moreno,Corte clasico,Sebastián Blade
222,1351,28,18,2024-09-09 15:00:00,55000.00,atendida,tarjeta,Ricardo Muñoz Henao,Permanente,Nico Estilo
223,92,15,10,2024-05-14 12:00:00,14000.00,atendida,transferencia,Felipe García Montoya,Cejas + barba,Yeferson King
224,1282,16,23,2024-01-13 14:00:00,8000.00,atendida,efectivo,Wilmar Gómez Cruz,Depilacion de cejas,Santi Premium
225,1502,12,12,2024-07-19 12:00:00,12000.00,cancelada,transferencia,Mariana Rivera Ríos,Barba completa,Duvan Fresh
226,1657,13,12,2023-11-17 09:00:00,18000.00,cancelada,efectivo,Catalina Parra Moreno,Barba + hidratacion,Duvan Fresh
227,940,29,8,2023-01-17 18:00:00,50000.00,atendida,tarjeta,Carlos Zapata Rivera,Mechas,Tato Fade
228,1560,7,26,2024-12-19 18:00:00,13000.00,atendida,transferencia,Jorge Peña Correa,Corte clasico,Andres El Pro
229,1780,13,5,2023-03-02 14:00:00,18000.00,atendida,efectivo,Leidy Gutiérrez Ospina,Barba + hidratacion,El Vikingo
230,856,22,17,2023-07-27 16:00:00,15000.00,cancelada,tarjeta,Felipe Moreno Romero,Masaje capilar,Kevin El Maestro
231,1392,27,27,2023-04-01 15:00:00,22000.00,atendida,tarjeta,Fabian Delgado Ortiz,Alisado,Tomas Clipper
232,1299,14,29,2023-08-01 14:00:00,15000.00,cancelada,efectivo,Paola Muñoz Silva,Afeitado clasico navaja,El Calvo Cuts
233,1538,14,31,2023-04-30 11:00:00,15000.00,cancelada,transferencia,Marcela Zapata Ramírez,Afeitado clasico navaja,Cristian Fade
234,619,20,23,2024-04-19 09:00:00,22000.00,atendida,nequi,Kevin Espinoza González,Corte + barba + cejas,Santi Premium
235,1801,20,29,2024-11-20 14:00:00,22000.00,atendida,transferencia,Cristian López Torres,Corte + barba + cejas,El Calvo Cuts
236,1206,17,26,2024-05-29 17:00:00,20000.00,atendida,efectivo,Sergio Romero Silva,Limpieza facial,Andres El Pro
237,742,1,13,2024-10-23 11:00:00,12000.00,atendida,nequi,Kevin Castro Zapata,Corte de cabello Basico,Camilo Pro
238,44,5,14,2023-04-09 18:00:00,15000.00,cancelada,efectivo,Fabian Arias Correa,Corte degradado,El Tigre Cuts
239,1556,24,5,2023-05-04 14:00:00,50000.00,atendida,efectivo,Ferney Castro Sánchez,Pack novio completo,El Vikingo
240,1880,28,13,2024-08-28 10:00:00,55000.00,cancelada,transferencia,Adriana Arias Delgado,Permanente,Camilo Pro
241,627,28,5,2024-10-30 10:00:00,55000.00,atendida,nequi,Carlos Rivera Morales,Permanente,El Vikingo
242,1398,18,21,2024-03-04 11:00:00,22000.00,atendida,daviplata,Cristian Rodríguez Romero,Hidratacion capilar,Wilmar Style
243,946,23,8,2024-01-04 17:00:00,30000.00,atendida,nequi,Wilmar González Reyes,Tratamiento anticaida,Tato Fade
244,1568,22,27,2024-04-09 15:00:00,15000.00,cancelada,efectivo,Leidy Morales Parra,Masaje capilar,Tomas Clipper
245,1263,24,3,2023-02-08 14:00:00,50000.00,atendida,daviplata,Johana Torres García,Pack novio completo,Juancho El Indio
246,1310,27,17,2023-01-27 11:00:00,22000.00,cancelada,nequi,Brayan González González,Alisado,Kevin El Maestro
247,1788,29,14,2024-07-29 11:00:00,50000.00,atendida,transferencia,Mateo Jiménez Parra,Mechas,El Tigre Cuts
248,1310,10,4,2024-10-14 11:00:00,35000.00,atendida,daviplata,Brayan González González,Corte + tinte,Mateo Barber
249,1322,3,3,2024-05-07 18:00:00,8000.00,atendida,daviplata,Yeison Ospina Cruz,Arreglo de barba,Juancho El Indio
250,1670,27,16,2024-08-06 08:00:00,22000.00,cancelada,tarjeta,Gabriela Parra Parra,Alisado,Sebastián Blade
251,811,1,22,2023-12-26 08:00:00,12000.00,atendida,efectivo,Melissa Cruz Romero,Corte de cabello Basico,Diego Fadero
252,1409,1,18,2023-03-18 08:00:00,12000.00,cancelada,daviplata,Monica Gutiérrez Díaz,Corte de cabello Basico,Nico Estilo
253,1867,30,6,2023-09-10 14:00:00,40000.00,atendida,daviplata,David Gutiérrez Correa,Decoloracion,Chelo Cuts
254,1404,12,5,2023-05-07 12:00:00,12000.00,atendida,transferencia,Monica Herrera Montoya,Barba completa,El Vikingo
255,1749,24,24,2023-07-06 08:00:00,50000.00,cancelada,nequi,Natalia Vega Vega,Pack novio completo,El Negro Barber
256,970,26,25,2024-11-10 14:00:00,50000.00,atendida,nequi,Paula Medina Ocampo,Corte + lavado + barba,Lucho Precision
257,545,17,26,2024-01-17 18:00:00,20000.00,cancelada,efectivo,Natalia Martínez Rojas,Limpieza facial,Andres El Pro
258,1391,3,25,2024-10-29 14:00:00,8000.00,cancelada,efectivo,Samuel Peña Rojas,Arreglo de barba,Lucho Precision
259,717,28,26,2023-01-26 12:00:00,55000.00,cancelada,daviplata,Miguel Ramírez Jiménez,Permanente,Andres El Pro
260,693,5,21,2024-07-19 15:00:00,15000.00,atendida,nequi,Laura Ríos Gómez,Corte degradado,Wilmar Style
261,2027,30,28,2024-06-15 09:00:00,40000.00,atendida,nequi,Fabian Silva Guerrero,Decoloracion,Yeison Barber
262,49,13,23,2023-06-01 08:00:00,18000.00,cancelada,efectivo,David López Ocampo,Barba + hidratacion,Santi Premium
263,605,2,9,2023-10-04 14:00:00,15000.00,cancelada,nequi,Santiago Morales Herrera,Corte de cabello Basico + barba,Brayan Scissors
264,1409,16,28,2023-05-06 16:00:00,8000.00,cancelada,nequi,Monica Gutiérrez Díaz,Depilacion de cejas,Yeison Barber
265,507,7,2,2024-11-14 14:00:00,13000.00,atendida,efectivo,Alejandro Arias Moreno,Corte clasico,Maicol Style
266,1584,2,16,2024-01-11 14:00:00,15000.00,cancelada,transferencia,Maria González González,Corte de cabello Basico + barba,Sebastián Blade
267,49,17,3,2023-09-12 17:00:00,20000.00,atendida,transferencia,David López Ocampo,Limpieza facial,Juancho El Indio
268,620,14,23,2024-09-07 09:00:00,15000.00,cancelada,daviplata,Claudia Montoya Cárdenas,Afeitado clasico navaja,Santi Premium
269,213,26,24,2024-11-18 16:00:00,50000.00,atendida,tarjeta,Rodrigo Rojas Ramírez,Corte + lavado + barba,El Negro Barber
270,1649,30,28,2023-09-22 16:00:00,40000.00,atendida,tarjeta,Brayan Morales García,Decoloracion,Yeison Barber
271,1500,23,24,2023-10-09 11:00:00,30000.00,cancelada,tarjeta,Mariana Londoño Henao,Tratamiento anticaida,El Negro Barber
272,42,21,5,2024-05-09 17:00:00,25000.00,atendida,daviplata,Sebastián López Cruz,Corte + hidratacion,El Vikingo
273,775,24,27,2023-05-12 16:00:00,50000.00,atendida,tarjeta,Maria Mendoza Ramírez,Pack novio completo,Tomas Clipper
274,150,18,28,2024-08-25 08:00:00,22000.00,atendida,nequi,Rodrigo Correa Arias,Hidratacion capilar,Yeison Barber
275,833,24,28,2024-12-06 15:00:00,50000.00,atendida,efectivo,Wilmar Ruiz García,Pack novio completo,Yeison Barber
276,695,5,2,2024-10-28 15:00:00,15000.00,atendida,efectivo,Oscar Vargas Ospina,Corte degradado,Maicol Style
277,302,22,15,2024-11-01 11:00:00,15000.00,atendida,nequi,Camila Muñoz Castro,Masaje capilar,Jhon Navajas
278,253,22,10,2023-04-10 18:00:00,15000.00,cancelada,tarjeta,Johana Castro Jiménez,Masaje capilar,Yeferson King
279,1685,4,13,2024-01-08 08:00:00,18000.00,atendida,daviplata,Ferney González Muñoz,Corte + lavado,Camilo Pro
280,1613,11,9,2023-07-10 16:00:00,25000.00,atendida,daviplata,Xiomara Espinoza Parra,Tinte completo,Brayan Scissors
281,1851,29,11,2023-03-30 09:00:00,50000.00,atendida,efectivo,Duvan Rodríguez Reyes,Mechas,El Mono Barber
282,355,14,19,2023-12-10 12:00:00,15000.00,atendida,daviplata,Monica Cruz Rodríguez,Afeitado clasico navaja,Fercho Barber
283,523,2,28,2023-09-25 10:00:00,15000.00,atendida,nequi,Johana Cruz Medina,Corte de cabello Basico + barba,Yeison Barber
284,984,4,6,2024-08-29 09:00:00,18000.00,atendida,nequi,Dayana González Delgado,Corte + lavado,Chelo Cuts
285,407,8,24,2024-10-03 09:00:00,16000.00,cancelada,daviplata,Sebastián Mendoza Torres,Corte moderno,El Negro Barber
286,983,18,29,2023-09-25 09:00:00,22000.00,atendida,nequi,Yesid Martínez Rodríguez,Hidratacion capilar,El Calvo Cuts
287,313,12,8,2023-03-27 15:00:00,12000.00,atendida,daviplata,Esteban Zapata Delgado,Barba completa,Tato Fade
288,1241,24,22,2024-11-18 11:00:00,50000.00,atendida,efectivo,Camila Cruz Medina,Pack novio completo,Diego Fadero
289,352,11,25,2023-05-19 12:00:00,25000.00,atendida,nequi,Yulieth García Ramírez,Tinte completo,Lucho Precision
290,114,23,13,2024-08-20 10:00:00,30000.00,atendida,tarjeta,Mauricio Bedoya Montoya,Tratamiento anticaida,Camilo Pro
291,874,11,7,2024-07-12 17:00:00,25000.00,atendida,tarjeta,Carolina Delgado Montoya,Tinte completo,Pipe El Crack
292,1509,16,21,2024-09-22 10:00:00,8000.00,atendida,transferencia,Jorge Reyes Vega,Depilacion de cejas,Wilmar Style
293,245,19,27,2023-02-28 16:00:00,60000.00,cancelada,nequi,Nathaly Sánchez Flores,Keratina,Tomas Clipper
294,1614,1,7,2024-02-01 10:00:00,12000.00,atendida,daviplata,Xiomara Ramos Correa,Corte de cabello Basico,Pipe El Crack
295,987,24,17,2023-02-13 17:00:00,50000.00,cancelada,nequi,Xiomara Morales Jiménez,Pack novio completo,Kevin El Maestro
296,1649,9,26,2023-10-23 17:00:00,10000.00,cancelada,nequi,Brayan Morales García,Corte infantil,Andres El Pro
297,1212,25,8,2023-07-25 08:00:00,80000.00,atendida,efectivo,Wilmar Suárez Ramos,Coloracion fantasia,Tato Fade
298,982,27,11,2024-07-30 12:00:00,22000.00,atendida,efectivo,Ana Suárez Reyes,Alisado,El Mono Barber
299,372,28,25,2023-10-10 08:00:00,55000.00,atendida,nequi,Hernán Sánchez Ríos,Permanente,Lucho Precision
300,1245,22,7,2024-10-03 17:00:00,15000.00,atendida,efectivo,Raúl Suárez Montoya,Masaje capilar,Pipe El Crack
301,121,28,19,2024-10-17 18:00:00,55000.00,atendida,nequi,Carlos Arias Morales,Permanente,Fercho Barber
302,1856,15,2,2023-08-03 12:00:00,14000.00,cancelada,transferencia,Johana Arias Bedoya,Cejas + barba,Maicol Style
303,157,9,19,2024-10-08 12:00:00,10000.00,atendida,daviplata,Santiago Pérez Ramírez,Corte infantil,Fercho Barber
304,900,4,22,2024-01-13 16:00:00,18000.00,cancelada,nequi,Samuel Espinoza Rojas,Corte + lavado,Diego Fadero
305,1370,27,7,2023-03-01 18:00:00,22000.00,cancelada,efectivo,Andrés Espinoza Zapata,Alisado,Pipe El Crack
306,1360,6,13,2024-11-07 14:00:00,14000.00,cancelada,efectivo,Sara García Castro,Corte navaja,Camilo Pro
307,895,30,12,2024-01-08 15:00:00,40000.00,atendida,daviplata,Sergio Flores López,Decoloracion,Duvan Fresh
308,1425,12,12,2024-05-18 17:00:00,12000.00,atendida,transferencia,Wilmar Bedoya García,Barba completa,Duvan Fresh
309,871,2,8,2023-10-12 16:00:00,15000.00,atendida,efectivo,Angie Cruz Vega,Corte de cabello Basico + barba,Tato Fade
310,521,15,16,2024-12-23 16:00:00,14000.00,atendida,tarjeta,Yesid Ramos Ramírez,Cejas + barba,Sebastián Blade
311,1510,13,8,2023-04-17 12:00:00,18000.00,atendida,tarjeta,Deisy Flores Ortiz,Barba + hidratacion,Tato Fade
312,1370,29,12,2023-10-04 17:00:00,50000.00,cancelada,transferencia,Andrés Espinoza Zapata,Mechas,Duvan Fresh
313,855,3,26,2023-06-13 16:00:00,8000.00,atendida,efectivo,Sofia Zapata González,Arreglo de barba,Andres El Pro
314,1758,5,30,2024-12-27 09:00:00,15000.00,cancelada,transferencia,Mariana Flores Parra,Corte degradado,Pipe Navajas
315,622,11,16,2024-02-06 12:00:00,25000.00,atendida,nequi,Andrea Espinoza Sánchez,Tinte completo,Sebastián Blade
316,1653,20,4,2024-08-06 10:00:00,22000.00,atendida,nequi,Raúl Herrera Flores,Corte + barba + cejas,Mateo Barber
317,1838,24,14,2023-07-10 17:00:00,50000.00,atendida,efectivo,Oscar Henao García,Pack novio completo,El Tigre Cuts
318,890,4,2,2024-03-19 12:00:00,18000.00,cancelada,efectivo,Julián Rivera Ramos,Corte + lavado,Maicol Style
319,1039,16,30,2023-06-13 16:00:00,8000.00,cancelada,transferencia,Isabella Herrera Zapata,Depilacion de cejas,Pipe Navajas
320,1651,2,20,2024-05-27 14:00:00,15000.00,cancelada,daviplata,Sara Bedoya Gutiérrez,Corte de cabello Basico + barba,El Paisa Cuts
321,1168,1,5,2023-03-07 16:00:00,12000.00,atendida,transferencia,Ferney Torres Silva,Corte de cabello Basico,El Vikingo
322,563,28,12,2024-02-25 16:00:00,55000.00,atendida,daviplata,Rodrigo Delgado Romero,Permanente,Duvan Fresh
323,272,6,6,2023-02-15 17:00:00,14000.00,atendida,tarjeta,Hernán Flores Ocampo,Corte navaja,Chelo Cuts
324,668,2,9,2023-08-10 18:00:00,15000.00,cancelada,daviplata,Mateo Guerrero Romero,Corte de cabello Basico + barba,Brayan Scissors
325,1978,8,30,2024-01-14 16:00:00,16000.00,atendida,efectivo,Isabella Medina Guerrero,Corte moderno,Pipe Navajas
326,1592,24,27,2023-07-15 15:00:00,50000.00,atendida,daviplata,Sofia Zapata Ramírez,Pack novio completo,Tomas Clipper
327,1425,19,10,2024-01-17 18:00:00,60000.00,atendida,nequi,Wilmar Bedoya García,Keratina,Yeferson King
328,272,12,5,2023-09-09 17:00:00,12000.00,atendida,transferencia,Hernán Flores Ocampo,Barba completa,El Vikingo
329,303,9,10,2023-10-14 12:00:00,10000.00,atendida,daviplata,Diego Morales Rojas,Corte infantil,Yeferson King
330,1809,15,6,2024-02-12 17:00:00,14000.00,atendida,transferencia,Camila Martínez Rodríguez,Cejas + barba,Chelo Cuts
331,209,22,7,2024-07-03 18:00:00,15000.00,atendida,efectivo,Sofia Ramos Peña,Masaje capilar,Pipe El Crack
332,1615,9,8,2024-09-16 14:00:00,10000.00,atendida,tarjeta,Jhon López Salazar,Corte infantil,Tato Fade
333,340,3,14,2024-12-16 08:00:00,8000.00,atendida,daviplata,Alejandro Ramos Montoya,Arreglo de barba,El Tigre Cuts
334,209,20,7,2023-03-30 10:00:00,22000.00,atendida,nequi,Sofia Ramos Peña,Corte + barba + cejas,Pipe El Crack
335,270,11,4,2023-05-01 16:00:00,25000.00,cancelada,daviplata,Nathaly Torres Jiménez,Tinte completo,Mateo Barber
336,733,4,29,2024-11-27 16:00:00,18000.00,cancelada,transferencia,Yeison Espinoza Espinoza,Corte + lavado,El Calvo Cuts
337,1148,16,28,2023-11-12 08:00:00,8000.00,cancelada,efectivo,Paula Medina Cárdenas,Depilacion de cejas,Yeison Barber
338,996,19,29,2024-10-03 10:00:00,60000.00,atendida,efectivo,David Arias Ramírez,Keratina,El Calvo Cuts
339,90,22,6,2023-09-11 12:00:00,15000.00,atendida,nequi,Alejandro Flores Moreno,Masaje capilar,Chelo Cuts
340,1740,16,26,2023-12-10 08:00:00,8000.00,atendida,tarjeta,Samuel Morales Montoya,Depilacion de cejas,Andres El Pro
341,1917,2,21,2023-12-30 15:00:00,15000.00,cancelada,transferencia,Jhon González Medina,Corte de cabello Basico + barba,Wilmar Style
342,405,6,10,2024-11-26 09:00:00,14000.00,atendida,tarjeta,Andrea Sánchez García,Corte navaja,Yeferson King
343,196,7,24,2023-12-18 17:00:00,13000.00,atendida,tarjeta,Samuel Ruiz Zapata,Corte clasico,El Negro Barber
344,1203,5,12,2023-04-05 15:00:00,15000.00,atendida,transferencia,Deisy Castro Jiménez,Corte degradado,Duvan Fresh
345,219,18,19,2024-06-02 09:00:00,22000.00,atendida,efectivo,Rodrigo Morales Ocampo,Hidratacion capilar,Fercho Barber
346,662,19,5,2024-05-08 17:00:00,60000.00,atendida,tarjeta,Raúl Londoño Parra,Keratina,El Vikingo
347,937,19,14,2024-03-31 16:00:00,60000.00,atendida,transferencia,Gabriela Correa Delgado,Keratina,El Tigre Cuts
348,1590,24,27,2023-02-02 17:00:00,50000.00,atendida,efectivo,Paula Ospina Guerrero,Pack novio completo,Tomas Clipper
349,112,11,29,2023-11-04 18:00:00,25000.00,atendida,tarjeta,Mauricio Guerrero Flores,Tinte completo,El Calvo Cuts
350,586,9,15,2024-02-24 08:00:00,10000.00,cancelada,transferencia,Nathaly Jiménez Romero,Corte infantil,Jhon Navajas
351,1630,22,26,2023-05-23 11:00:00,15000.00,atendida,tarjeta,Esteban García Cárdenas,Masaje capilar,Andres El Pro
352,1547,6,17,2023-04-13 16:00:00,14000.00,atendida,efectivo,Wilmar Delgado Torres,Corte navaja,Kevin El Maestro
353,1377,26,14,2023-02-12 18:00:00,50000.00,atendida,efectivo,Claudia Ospina Vargas,Corte + lavado + barba,El Tigre Cuts
354,626,14,15,2024-07-22 18:00:00,15000.00,cancelada,daviplata,Maria Silva García,Afeitado clasico navaja,Jhon Navajas
355,1322,10,19,2023-12-01 10:00:00,35000.00,atendida,transferencia,Yeison Ospina Cruz,Corte + tinte,Fercho Barber
356,535,8,21,2024-09-20 08:00:00,16000.00,cancelada,efectivo,Fabian Peña Arias,Corte moderno,Wilmar Style
357,251,8,20,2023-02-03 12:00:00,16000.00,atendida,tarjeta,Ricardo Henao Flores,Corte moderno,El Paisa Cuts
358,666,24,15,2023-10-09 16:00:00,50000.00,atendida,nequi,Natalia González Vargas,Pack novio completo,Jhon Navajas
359,367,9,4,2024-01-07 17:00:00,10000.00,cancelada,nequi,Jorge Herrera Medina,Corte infantil,Mateo Barber
360,1674,29,18,2024-10-10 18:00:00,50000.00,atendida,nequi,Samuel Ocampo Martínez,Mechas,Nico Estilo
361,1860,12,10,2024-12-12 17:00:00,12000.00,cancelada,nequi,Nicolás Salazar Silva,Barba completa,Yeferson King
362,599,17,29,2023-06-13 17:00:00,20000.00,cancelada,tarjeta,Patricia Londoño Arias,Limpieza facial,El Calvo Cuts
363,768,16,9,2023-08-12 16:00:00,8000.00,atendida,daviplata,Felipe Parra Ospina,Depilacion de cejas,Brayan Scissors
364,87,14,3,2023-01-19 12:00:00,15000.00,cancelada,transferencia,Carlos García Ocampo,Afeitado clasico navaja,Juancho El Indio
365,1218,6,17,2023-05-05 12:00:00,14000.00,atendida,transferencia,Sergio Bedoya Delgado,Corte navaja,Kevin El Maestro
366,1711,7,19,2024-11-04 17:00:00,13000.00,atendida,efectivo,Santiago Londoño Martínez,Corte clasico,Fercho Barber
367,79,11,25,2023-07-28 16:00:00,25000.00,atendida,nequi,Marcela Pérez Jiménez,Tinte completo,Lucho Precision
368,874,29,19,2024-11-10 15:00:00,50000.00,atendida,tarjeta,Carolina Delgado Montoya,Mechas,Fercho Barber
369,462,3,12,2023-05-24 17:00:00,8000.00,atendida,transferencia,Ricardo Correa Arias,Arreglo de barba,Duvan Fresh
370,369,15,31,2023-07-26 12:00:00,14000.00,atendida,nequi,Paula Medina Cruz,Cejas + barba,Cristian Fade
371,1069,19,26,2023-09-01 16:00:00,60000.00,atendida,tarjeta,Miguel Flores Londoño,Keratina,Andres El Pro
372,1001,8,11,2024-02-05 08:00:00,16000.00,cancelada,transferencia,Jorge Ospina Díaz,Corte moderno,El Mono Barber
373,380,20,5,2023-04-09 10:00:00,22000.00,cancelada,efectivo,Lizeth Reyes Ruiz,Corte + barba + cejas,El Vikingo
374,1993,14,28,2023-09-15 15:00:00,15000.00,atendida,daviplata,Juan Herrera Sánchez,Afeitado clasico navaja,Yeison Barber
375,567,17,27,2024-08-01 17:00:00,20000.00,atendida,nequi,Sofia Salazar Rodríguez,Limpieza facial,Tomas Clipper
376,324,29,28,2023-03-26 15:00:00,50000.00,cancelada,tarjeta,Nathaly Sánchez Bedoya,Mechas,Yeison Barber
377,1215,7,26,2023-06-09 14:00:00,13000.00,atendida,transferencia,Adriana Moreno Ramos,Corte clasico,Andres El Pro
378,1898,8,24,2024-11-04 09:00:00,16000.00,atendida,tarjeta,Hernán Rivera González,Corte moderno,El Negro Barber
379,627,6,6,2024-02-21 10:00:00,14000.00,cancelada,tarjeta,Carlos Rivera Morales,Corte navaja,Chelo Cuts
380,1847,10,22,2023-10-25 10:00:00,35000.00,atendida,efectivo,Jhon Suárez Romero,Corte + tinte,Diego Fadero
381,1833,23,26,2023-01-19 11:00:00,30000.00,atendida,efectivo,Raúl Rojas Ospina,Tratamiento anticaida,Andres El Pro
382,52,8,21,2023-04-28 10:00:00,16000.00,atendida,tarjeta,Julián Martínez Romero,Corte moderno,Wilmar Style
383,328,21,4,2023-12-26 18:00:00,25000.00,atendida,efectivo,Oscar Arias Herrera,Corte + hidratacion,Mateo Barber
384,753,16,17,2023-08-12 12:00:00,8000.00,atendida,daviplata,Patricia Rodríguez Suárez,Depilacion de cejas,Kevin El Maestro
385,1761,5,28,2023-05-22 12:00:00,15000.00,cancelada,nequi,Nicolás Arias Espinoza,Corte degradado,Yeison Barber
386,473,24,30,2023-01-08 14:00:00,50000.00,atendida,efectivo,Monica Espinoza Silva,Pack novio completo,Pipe Navajas
387,455,11,30,2023-12-23 08:00:00,25000.00,cancelada,tarjeta,Rodrigo Arias Martínez,Tinte completo,Pipe Navajas
388,768,2,19,2023-10-11 12:00:00,15000.00,atendida,tarjeta,Felipe Parra Ospina,Corte de cabello Basico + barba,Fercho Barber
389,327,17,7,2024-11-19 10:00:00,20000.00,atendida,efectivo,Juan Ramírez Vargas,Limpieza facial,Pipe El Crack
390,861,24,13,2024-05-10 12:00:00,50000.00,atendida,daviplata,Samuel Ramírez Flores,Pack novio completo,Camilo Pro
391,1595,7,21,2024-07-04 09:00:00,13000.00,cancelada,tarjeta,Andrea Morales Peña,Corte clasico,Wilmar Style
392,1966,28,9,2023-07-30 16:00:00,55000.00,atendida,nequi,Fernando Ocampo Ocampo,Permanente,Brayan Scissors
393,717,8,26,2024-10-16 08:00:00,16000.00,atendida,daviplata,Miguel Ramírez Jiménez,Corte moderno,Andres El Pro
394,1986,3,11,2024-06-20 17:00:00,8000.00,cancelada,daviplata,Dayana Díaz Rodríguez,Arreglo de barba,El Mono Barber
395,841,6,16,2023-01-17 12:00:00,14000.00,atendida,tarjeta,Ana Ortiz Arias,Corte navaja,Sebastián Blade
396,1584,11,11,2024-02-15 14:00:00,25000.00,atendida,nequi,Maria González González,Tinte completo,El Mono Barber
